rpm = 3613, afr = 13.23, ECT = 80.8, gear = 4,tps = 21.1, map = 94,gx = 0.020, gy = -0.010, gz = 0.770
rpm = 3517, afr = 14.11, ECT = 80.8, gear = 4,tps = 14.0, map = 93,gx = -0.010, gy = -0.050, gz = 0.820
rpm = 3443, afr = 13.52, ECT = 80.7, gear = 4,tps = 0.9, map = 71,gx = -0.040, gy = -0.030, gz = 0.950
rpm = 3435, afr = 13.08, ECT = 80.8, gear = 4,tps = 0.6, map = 48,gx = -0.070, gy = 0.010, gz = 0.970
rpm = 3547, afr = 12.49, ECT = 80.9, gear = 4,tps = 0.5, map = 38,gx = -0.030, gy = 0.090, gz = 0.990
rpm = 3534, afr = 12.20, ECT = 80.9, gear = 4,tps = 0.5, map = 34,gx = -0.050, gy = 0.120, gz = 1.010
rpm = 3460, afr = 11.76, ECT = 80.9, gear = 4,tps = 0.5, map = 30,gx = -0.040, gy = 0.070, gz = 1.060
rpm = 3493, afr = 11.47, ECT = 80.9, gear = 4,tps = 0.5, map = 29,gx = -0.040, gy = 0.100, gz = 1.030
rpm = 3537, afr = 11.61, ECT = 80.9, gear = 4,tps = 0.5, map = 27,gx = -0.040, gy = 0.140, gz = 1.050
rpm = 3483, afr = 11.76, ECT = 80.9, gear = 4,tps = 0.5, map = 26,gx = -0.040, gy = 0.100, gz = 1.060
rpm = 3479, afr = 12.05, ECT = 81.0, gear = 4,tps = 0.5, map = 26,gx = -0.030, gy = 0.120, gz = 1.090
rpm = 3508, afr = 12.35, ECT = 81.0, gear = 4,tps = 0.5, map = 26,gx = -0.030, gy = 0.130, gz = 1.060
rpm = 3468, afr = 12.64, ECT = 81.0, gear = 4,tps = 0.5, map = 26,gx = -0.050, gy = 0.110, gz = 1.040
rpm = 3449, afr = 12.79, ECT = 81.0, gear = 4,tps = 0.5, map = 25,gx = -0.020, gy = 0.110, gz = 1.010
rpm = 3472, afr = 12.79, ECT = 81.1, gear = 4,tps = 0.5, map = 25,gx = -0.030, gy = 0.130, gz = 1.010
rpm = 3443, afr = 13.08, ECT = 81.1, gear = 4,tps = 0.5, map = 25,gx = -0.010, gy = 0.130, gz = 0.980
rpm = 3436, afr = 13.23, ECT = 81.1, gear = 4,tps = 0.5, map = 25,gx = -0.020, gy = 0.090, gz = 0.900
rpm = 3456, afr = 13.52, ECT = 81.1, gear = 4,tps = 0.5, map = 25,gx = -0.020, gy = 0.090, gz = 0.900
rpm = 3440, afr = 13.67, ECT = 81.2, gear = 4,tps = 0.5, map = 25,gx = -0.040, gy = 0.070, gz = 0.920
rpm = 3436, afr = 13.82, ECT = 81.2, gear = 4gx = -0.020, gy = 0.100, gz = 0.970
,tps = 0.5, map = 25,rpm = 3443, afr = 14.11, ECT = 81.2, gear = 4,tps = 0.5, map = 25,gx = -0.040, gy = 0.110, gz = 1.040
rpm = 3418, afr = 14.11, ECT = 81.3, gear = 4,tps = 0.5, map = 25,gx = -0.060, gy = 0.090, gz = 1.070
rpm = 3412, afr = 14.26, ECT = 81.3, gear = 4,tps = 0.5, map = 25,gx = -0.020, gy = 0.140, gz = 0.920
rpm = 3409, afr = 14.26, ECT = 81.3, gear = 4,tps = 0.5, map = 25,gx = -0.050, gy = 0.110, gz = 0.900
rpm = 3416, afr = 14.85, ECT = 81.3, gear = 4,tps = 0.5, map = 25,gx = -0.060, gy = 0.120, gz = 0.960
rpm = 3395, afr = 14.55, ECT = 81.3, gear = 4,tps = 0.5, map = 23,gx = -0.040, gy = 0.100, gz = 0.920
rpm = 3406, afr = 14.55, ECT = 81.3, gear = 4,tps = 0.5, map = 23,gx = -0.020, gy = 0.100, gz = 0.910
rpm = 3392, afr = 14.70, ECT = 81.4, gear = 4,tps = 0.5, map = 23,gx = -0.030, gy = 0.110, gz = 0.930
rpm = 3376, afr = 13.96, ECT = 81.4, gear = 4,tps = 0.5, map = 24,gx = -0.030, gy = 0.080, gz = 0.950
rpm = 3378, afr = 14.85, ECT = 81.4, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.100, gz = 1.000
rpm = 3384, afr = 14.70, ECT = 81.5, gear = 4,tps = 0.5, map = 24,gx = -0.020, gy = 0.090, gz = 1.060
rpm = 3377, afr = 14.55, ECT = 81.5, gear = 4,tps = 0.5, map = 24,gx = -0.020, gy = 0.130, gz = 1.020
rpm = 3361, afr = 14.70, ECT = 81.5, gear = 4,tps = 0.5, map = 24,gx = -0.020, gy = 0.140, gz = 0.960
rpm = 3353, afr = 14.55, ECT = 81.5, gear = 4,tps = 0.5, map = 24,gx = 0.000, gy = 0.120, gz = 0.920
rpm = 3347, afr = 14.41, ECT = 81.5, gear = 4,tps = 0.5, map = 24,gx = -0.040, gy = 0.100, gz = 0.940
rpm = 3357, afr = 14.55, ECT = 81.6, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.090, gz = 1.000
rpm = 3351, afr = 14.99, ECT = 81.6, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.100, gz = 1.040
rpm = 3336, afr = 14.99, ECT = 81.6, gear = 4,tps = 0.5, map = 24,gx = -0.060, gy = 0.100, gz = 1.040
rpm = 3332, afr = 15.73, ECT = 81.6, gear = 4,tps = 0.5, map = 24,gx = -0.030, gy = 0.080, gz = 1.030
rpm = 3325, afr = 16.32, ECT = 81.6, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.110, gz = 1.040
rpm = 3332, afr = 17.20, ECT = 81.7, gear = 4,tps = 0.5, map = 24,gx = -0.060, gy = 0.100, gz = 1.050
rpm = 3327, afr = 18.38, ECT = 81.7, gear = 4,tps = 0.5, map = 24,gx = -0.060, gy = 0.130, gz = 1.020
rpm = 3308, afr = 20.14, ECT = 81.7, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.090, gz = 1.020
rpm = 3300, afr = 21.17, ECT = 81.7, gear = 4,tps = 0.5, map = 24,gx = -0.030, gy = 0.100, gz = 0.930
rpm = 3309, afr = 17.49, ECT = 81.7, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.090, gz = 0.920
rpm = 3303, afr = 22.20, ECT = 81.7, gear = 4,tps = 0.5, map = 24,gx = -0.030, gy = 0.110, gz = 0.960
rpm = 3293, afr = 24.84, ECT = 81.7, gear = 4,tps = 0.5, map = 24,gx = -0.020, gy = 0.100, gz = 1.020
rpm = 3288, afr = 28.52, ECT = 81.7, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.140, gz = 1.080
rpm = 3290, afr = 30.43, ECT = 81.8, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.110, gz = 1.050
rpm = 3281, afr = 33.96, ECT = 81.8, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.100, gz = 1.040
rpm = 3265, afr = 39.25, ECT = 81.8, gear = 4,tps = 0.5, map = 24,gx = -0.060, gy = 0.080, gz = 0.970
rpm = 3269, afr = 48.07, ECT = 81.8, gear = 4gx = -0.050, gy = 0.120, gz = 0.980
,tps = 0.5, map = 24,rpm = 3263, afr = 55.12, ECT = 81.8, gear = 4,tps = 0.5, map = 24,gx = -0.030, gy = 0.110, gz = 0.910
rpm = 3247, afr = 63.65, ECT = 81.8, gear = 4,tps = 0.5, map = 24,gx = -0.010, gy = 0.080, gz = 0.870
rpm = 3244, afr = 68.50, ECT = 81.8, gear = 4,tps = 0.5, map = 24,gx = -0.030, gy = 0.100, gz = 0.930
rpm = 3254, afr = 72.47, ECT = 81.8, gear = 4,tps = 0.5, map = 24,gx = -0.040, gy = 0.080, gz = 0.910
rpm = 3245, afr = 78.64, ECT = 81.8, gear = 4,tps = 0.5, map = 24,gx = -0.030, gy = 0.100, gz = 0.980
rpm = 3230, afr = 82.91, ECT = 81.8, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.130, gz = 0.970
rpm = 3237, afr = 84.52, ECT = 81.8, gear = 4,tps = 0.5, map = 24,gx = -0.040, gy = 0.050, gz = 0.920
rpm = 3232, afr = 87.91, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.080, gz = 1.010
rpm = 3218, afr = 89.82, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.040, gy = 0.090, gz = 0.990
rpm = 3224, afr = 92.02, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.020, gy = 0.080, gz = 0.990
rpm = 3219, afr = 94.23, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.090, gz = 1.040
rpm = 3204, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.060, gy = 0.100, gz = 1.030
rpm = 3200, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.100, gz = 1.010
rpm = 3206, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.070, gy = 0.100, gz = 1.080
rpm = 3188, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.060, gy = 0.080, gz = 1.000
rpm = 3183, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.040, gy = 0.070, gz = 0.960
rpm = 3189, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.040, gy = 0.040, gz = 1.010
rpm = 3173, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.060, gy = 0.120, gz = 1.030
rpm = 3183, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.060, gy = 0.100, gz = 1.020
rpm = 3176, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.100, gz = 1.050
rpm = 3162, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.030, gy = 0.090, gz = 1.010
rpm = 3162, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.070, gy = 0.110, gz = 1.030
rpm = 3156, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.040, gy = 0.100, gz = 0.960
rpm = 3146, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = 0.010, gy = 0.080, gz = 0.950
rpm = 3146, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.020, gy = 0.070, gz = 0.990
rpm = 3132, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.130, gz = 1.080
rpm = 3138, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.100, gz = 0.970
rpm = 3136, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.050, gy = 0.100, gz = 0.960
rpm = 3119, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.010, gy = 0.080, gz = 0.900
rpm = 3123, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 24,gx = -0.020, gy = 0.080, gz = 0.970
rpm = 3109, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 23,gx = -0.020, gy = 0.090, gz = 0.970
rpm = 3113, afr = 96.28, ECT = 81.9, gear = 4gx = -0.040, gy = 0.110, gz = 1.010
,tps = 0.5, map = 23,rpm = 3108, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 23,gx = -0.040, gy = 0.120, gz = 0.950
rpm = 3098, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 23,gx = -0.040, gy = 0.080, gz = 0.990
rpm = 3102, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 23,gx = -0.010, gy = 0.030, gz = 0.980
rpm = 3092, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 23,gx = -0.020, gy = 0.070, gz = 1.070
rpm = 3095, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 23,gx = -0.030, gy = 0.030, gz = 1.080
rpm = 3081, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.5, map = 23,gx = -0.020, gy = 0.040, gz = 1.120
rpm = 3075, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 23,gx = -0.060, gy = 0.080, gz = 1.100
rpm = 3075, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.5, map = 23,gx = -0.050, gy = 0.100, gz = 1.050
rpm = 3059, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 23,gx = -0.040, gy = 0.120, gz = 0.950
rpm = 3063, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 23,gx = -0.050, gy = 0.120, gz = 0.870
rpm = 3048, afr = 96.28, ECT = 81.9, gear = 4,tps = 0.5, map = 23,gx = -0.050, gy = 0.080, gz = 0.840
rpm = 3055, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.5, map = 23,gx = -0.040, gy = 0.070, gz = 0.870
rpm = 3044, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.5, map = 23,gx = -0.020, gy = 0.090, gz = 0.910
rpm = 3047, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.5, map = 23,gx = -0.030, gy = 0.070, gz = 0.970
rpm = 3033, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.5, map = 23,gx = -0.040, gy = 0.070, gz = 0.990
rpm = 3037, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.5, map = 23,gx = -0.020, gy = 0.080, gz = 0.970
rpm = 3023, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.5, map = 23,gx = -0.020, gy = 0.060, gz = 1.010
rpm = 3026, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.5, map = 23,gx = -0.030, gy = 0.050, gz = 0.920
rpm = 3018, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.5, map = 23,gx = -0.040, gy = 0.070, gz = 1.050
rpm = 2994, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.5, map = 23,gx = 0.040, gy = 0.060, gz = 0.750
rpm = 3000, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.5, map = 23,gx = -0.040, gy = 0.140, gz = 0.870
rpm = 2985, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.5, map = 23,gx = 0.000, gy = 0.050, gz = 0.740
rpm = 2998, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.5, map = 23,gx = -0.020, gy = 0.020, gz = 0.910
rpm = 3017, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.6, map = 23,gx = -0.040, gy = 0.020, gz = 0.990
rpm = 2979, afr = 96.28, ECT = 81.7, gear = 4,tps = 0.6, map = 23,gx = -0.020, gy = 0.020, gz = 1.060
rpm = 2995, afr = 96.28, ECT = 81.7, gear = 4,tps = 0.6, map = 23,gx = -0.080, gy = 0.070, gz = 1.110
rpm = 2988, afr = 96.28, ECT = 81.7, gear = 4,tps = 0.5, map = 23,gx = -0.030, gy = 0.070, gz = 1.090
rpm = 2971, afr = 96.28, ECT = 81.7, gear = 4,tps = 0.5, map = 23,gx = -0.060, gy = 0.100, gz = 1.040
rpm = 2966, afr = 96.28, ECT = 81.7, gear = 4,tps = 0.5, map = 23,gx = -0.040, gy = 0.080, gz = 0.920
rpm = 2967, afr = 96.28, ECT = 81.7, gear = 4,tps = 0.6, map = 23,gx = -0.030, gy = 0.100, gz = 0.880
rpm = 2948, afr = 96.28, ECT = 81.8, gear = 4,tps = 0.8, map = 23,gx = -0.040, gy = 0.110, gz = 0.890
rpm = 2958, afr = 96.28, ECT = 81.7, gear = 4gx = -0.060, gy = 0.090, gz = 0.970
,tps = 2.6, map = 24,rpm = 2966, afr = 96.28, ECT = 81.7, gear = 4,tps = 6.0, map = 26,gx = -0.070, gy = 0.100, gz = 1.030
rpm = 2956, afr = 96.28, ECT = 81.9, gear = 4,tps = 7.2, map = 29,gx = -0.050, gy = 0.060, gz = 1.090
rpm = 2931, afr = 96.28, ECT = 81.7, gear = 4,tps = 7.3, map = 32,gx = -0.030, gy = 0.050, gz = 1.040
rpm = 2954, afr = 96.28, ECT = 81.8, gear = 4,tps = 7.3, map = 34,gx = -0.040, gy = 0.060, gz = 1.000
rpm = 2948, afr = 96.28, ECT = 81.8, gear = 4,tps = 7.5, map = 35,gx = -0.040, gy = 0.070, gz = 0.960
rpm = 2947, afr = 93.64, ECT = 81.7, gear = 4,tps = 7.5, map = 35,gx = -0.060, gy = 0.070, gz = 0.980
rpm = 2926, afr = 59.09, ECT = 81.8, gear = 4,tps = 7.6, map = 36,gx = -0.040, gy = 0.070, gz = 1.050
rpm = 2913, afr = 22.79, ECT = 81.7, gear = 4,tps = 7.7, map = 37,gx = -0.040, gy = 0.100, gz = 1.070
rpm = 2931, afr = 19.99, ECT = 81.8, gear = 4,tps = 7.8, map = 37,gx = -0.030, gy = 0.110, gz = 1.070
rpm = 2927, afr = 18.96, ECT = 81.7, gear = 4,tps = 7.9, map = 37,gx = -0.020, gy = 0.070, gz = 1.000
rpm = 2933, afr = 17.20, ECT = 81.7, gear = 4,tps = 8.1, map = 38,gx = -0.020, gy = 0.060, gz = 0.930
rpm = 2925, afr = 16.17, ECT = 81.7, gear = 4,tps = 8.2, map = 38,gx = -0.010, gy = 0.050, gz = 0.910
rpm = 2925, afr = 15.88, ECT = 81.7, gear = 4,tps = 8.3, map = 39,gx = -0.040, gy = 0.050, gz = 0.940
rpm = 2905, afr = 14.99, ECT = 81.7, gear = 4,tps = 8.5, map = 39,gx = -0.030, gy = 0.060, gz = 0.980
rpm = 2912, afr = 14.99, ECT = 81.7, gear = 4,tps = 8.6, map = 40,gx = -0.040, gy = 0.070, gz = 0.960
rpm = 2906, afr = 14.85, ECT = 81.7, gear = 4,tps = 8.7, map = 40,gx = -0.030, gy = 0.050, gz = 0.980
rpm = 2903, afr = 14.70, ECT = 81.7, gear = 4,tps = 8.8, map = 41,gx = -0.010, gy = 0.030, gz = 0.920
rpm = 2907, afr = 14.55, ECT = 81.7, gear = 4,tps = 8.9, map = 41,gx = -0.020, gy = 0.030, gz = 0.900
rpm = 2892, afr = 14.55, ECT = 81.7, gear = 4,tps = 8.9, map = 41,gx = -0.030, gy = 0.030, gz = 0.910
rpm = 2899, afr = 14.41, ECT = 81.7, gear = 4,tps = 8.9, map = 41,gx = -0.010, gy = 0.050, gz = 0.960
rpm = 2892, afr = 14.41, ECT = 81.7, gear = 4,tps = 8.9, map = 42,gx = 0.000, gy = 0.010, gz = 0.940
rpm = 2891, afr = 14.26, ECT = 81.7, gear = 4,tps = 9.0, map = 42,gx = 0.000, gy = -0.010, gz = 0.920
rpm = 2897, afr = 14.26, ECT = 81.7, gear = 4,tps = 9.0, map = 42,gx = -0.030, gy = 0.020, gz = 1.010
rpm = 2889, afr = 14.11, ECT = 81.6, gear = 4,tps = 9.0, map = 42,gx = -0.040, gy = 0.060, gz = 1.090
rpm = 2901, afr = 14.11, ECT = 81.6, gear = 4,tps = 9.0, map = 42,gx = -0.040, gy = 0.030, gz = 1.130
rpm = 2884, afr = 14.11, ECT = 81.6, gear = 4,tps = 9.0, map = 42,gx = -0.030, gy = 0.030, gz = 1.110
rpm = 2884, afr = 14.11, ECT = 81.6, gear = 4,tps = 9.0, map = 42,gx = -0.030, gy = 0.060, gz = 1.050
rpm = 2888, afr = 14.11, ECT = 81.6, gear = 4,tps = 9.0, map = 42,gx = -0.020, gy = 0.040, gz = 1.030
rpm = 2871, afr = 13.96, ECT = 81.6, gear = 4,tps = 9.0, map = 42,gx = -0.020, gy = 0.040, gz = 1.010
rpm = 2880, afr = 14.11, ECT = 81.6, gear = 4,tps = 9.0, map = 42,gx = 0.000, gy = 0.020, gz = 0.970
rpm = 2869, afr = 13.96, ECT = 81.6, gear = 4,tps = 9.0, map = 42,gx = 0.000, gy = 0.020, gz = 0.930
rpm = 2869, afr = 13.96, ECT = 81.6, gear = 4gx = -0.030, gy = 0.030, gz = 0.970
,tps = 9.0, map = 42,rpm = 2873, afr = 13.96, ECT = 81.5, gear = 4,tps = 9.0, map = 42,gx = -0.020, gy = 0.050, gz = 1.000
rpm = 2862, afr = 13.96, ECT = 81.6, gear = 4,tps = 9.0, map = 42,gx = -0.010, gy = 0.040, gz = 0.960
rpm = 2868, afr = 13.96, ECT = 81.6, gear = 4,tps = 9.0, map = 42,gx = -0.010, gy = 0.040, gz = 0.930
rpm = 2857, afr = 13.82, ECT = 81.5, gear = 4,tps = 9.0, map = 43,gx = -0.030, gy = 0.020, gz = 1.000
rpm = 2861, afr = 13.96, ECT = 81.5, gear = 4,tps = 9.0, map = 43,gx = -0.010, gy = 0.060, gz = 1.060
rpm = 2865, afr = 13.96, ECT = 81.5, gear = 4,tps = 9.0, map = 42,gx = 0.010, gy = 0.040, gz = 1.080
rpm = 2854, afr = 13.96, ECT = 81.5, gear = 4,tps = 9.0, map = 43,gx = 0.000, gy = 0.030, gz = 1.070
rpm = 2863, afr = 13.96, ECT = 81.5, gear = 4,tps = 9.0, map = 43,gx = -0.010, gy = 0.020, gz = 1.070
rpm = 2856, afr = 13.82, ECT = 81.4, gear = 4,tps = 4.8, map = 42,gx = -0.010, gy = 0.040, gz = 1.060
rpm = 2835, afr = 13.96, ECT = 81.4, gear = 4,tps = 0.7, map = 35,gx = 0.000, gy = 0.020, gz = 1.060
rpm = 2814, afr = 13.96, ECT = 81.5, gear = 4,tps = 0.5, map = 29,gx = 0.010, gy = 0.050, gz = 1.020
rpm = 2805, afr = 13.96, ECT = 81.4, gear = 4,tps = 0.6, map = 26,gx = -0.010, gy = 0.090, gz = 1.080
rpm = 2843, afr = 13.96, ECT = 81.4, gear = 4,tps = 0.6, map = 24,gx = 0.000, gy = 0.120, gz = 0.970
rpm = 2845, afr = 13.96, ECT = 81.4, gear = 4,tps = 0.6, map = 23,gx = 0.010, gy = 0.110, gz = 0.930
rpm = 2793, afr = 13.96, ECT = 81.4, gear = 4,tps = 0.6, map = 23,gx = 0.000, gy = 0.080, gz = 0.870
rpm = 2802, afr = 13.96, ECT = 81.4, gear = 4,tps = 0.6, map = 23,gx = 0.020, gy = 0.040, gz = 0.780
rpm = 2828, afr = 13.96, ECT = 81.4, gear = 4,tps = 0.9, map = 24,gx = -0.010, gy = 0.060, gz = 0.810
rpm = 2810, afr = 13.96, ECT = 81.4, gear = 4,tps = 2.8, map = 24,gx = -0.010, gy = 0.070, gz = 0.950
rpm = 2802, afr = 13.52, ECT = 81.4, gear = 4,tps = 5.9, map = 26,gx = 0.000, gy = 0.050, gz = 1.040
rpm = 2835, afr = 13.23, ECT = 81.7, gear = 4,tps = 8.6, map = 30,gx = 0.020, gy = 0.050, gz = 1.090
rpm = 2812, afr = 13.23, ECT = 81.5, gear = 4,tps = 9.3, map = 36,gx = 0.020, gy = 0.070, gz = 1.120
rpm = 2791, afr = 13.52, ECT = 81.4, gear = 4,tps = 9.4, map = 39,gx = 0.030, gy = 0.050, gz = 1.070
rpm = 2813, afr = 13.52, ECT = 81.4, gear = 4,tps = 9.5, map = 41,gx = 0.020, gy = 0.060, gz = 1.040
rpm = 2820, afr = 12.79, ECT = 81.4, gear = 4,tps = 9.5, map = 42,gx = 0.020, gy = 0.080, gz = 1.070
rpm = 2827, afr = 13.08, ECT = 81.4, gear = 4,tps = 9.6, map = 43,gx = 0.030, gy = 0.070, gz = 1.010
rpm = 2794, afr = 14.41, ECT = 81.4, gear = 4,tps = 9.6, map = 44,gx = 0.000, gy = 0.040, gz = 0.990
rpm = 2772, afr = 15.14, ECT = 81.4, gear = 4,tps = 9.6, map = 45,gx = 0.010, gy = 0.040, gz = 1.010
rpm = 2807, afr = 15.14, ECT = 81.4, gear = 4,tps = 9.6, map = 45,gx = 0.000, gy = 0.050, gz = 0.960
rpm = 2792, afr = 14.70, ECT = 81.4, gear = 4,tps = 9.6, map = 45,gx = -0.010, gy = 0.050, gz = 1.010
rpm = 2774, afr = 14.55, ECT = 81.4, gear = 4,tps = 9.6, map = 45,gx = -0.010, gy = 0.020, gz = 0.960
rpm = 2786, afr = 14.41, ECT = 81.4, gear = 4,tps = 9.6, map = 46,gx = -0.020, gy = 0.020, gz = 0.950
rpm = 2785, afr = 14.26, ECT = 81.4, gear = 4gx = -0.010, gy = 0.040, gz = 0.980
,tps = 9.6, map = 46,rpm = 2773, afr = 14.11, ECT = 81.4, gear = 4,tps = 9.6, map = 46,gx = -0.020, gy = 0.030, gz = 0.960
rpm = 2780, afr = 14.11, ECT = 81.4, gear = 4,tps = 9.6, map = 46,gx = 0.000, gy = 0.010, gz = 0.990
rpm = 2784, afr = 14.11, ECT = 81.4, gear = 4,tps = 9.6, map = 46,gx = -0.010, gy = 0.010, gz = 1.040
rpm = 2766, afr = 14.11, ECT = 81.4, gear = 4,tps = 9.6, map = 46,gx = -0.010, gy = 0.060, gz = 1.010
rpm = 2776, afr = 14.11, ECT = 81.4, gear = 4,tps = 9.6, map = 46,gx = 0.000, gy = 0.030, gz = 1.110
rpm = 2779, afr = 14.11, ECT = 81.4, gear = 4,tps = 9.6, map = 46,gx = 0.000, gy = 0.030, gz = 1.010
rpm = 2771, afr = 14.11, ECT = 81.4, gear = 4,tps = 9.6, map = 46,gx = 0.000, gy = 0.050, gz = 0.980
rpm = 2766, afr = 13.96, ECT = 81.4, gear = 4,tps = 9.6, map = 46,gx = -0.020, gy = 0.060, gz = 1.100
rpm = 2773, afr = 14.11, ECT = 81.4, gear = 4,tps = 9.7, map = 46,gx = 0.010, gy = 0.070, gz = 1.040
rpm = 2770, afr = 14.11, ECT = 81.3, gear = 4,tps = 9.7, map = 46,gx = 0.030, gy = 0.050, gz = 0.820
rpm = 2745, afr = 14.11, ECT = 81.3, gear = 4,tps = 9.7, map = 46,gx = 0.000, gy = 0.030, gz = 0.730
rpm = 2747, afr = 14.11, ECT = 81.4, gear = 4,tps = 9.7, map = 46,gx = 0.000, gy = 0.030, gz = 0.680
rpm = 2758, afr = 14.11, ECT = 81.3, gear = 4,tps = 9.7, map = 47,gx = -0.030, gy = 0.010, gz = 0.870
rpm = 2753, afr = 14.11, ECT = 81.3, gear = 4,tps = 9.7, map = 47,gx = -0.040, gy = 0.000, gz = 1.010
rpm = 2754, afr = 14.11, ECT = 81.3, gear = 4,tps = 9.7, map = 47,gx = -0.040, gy = 0.030, gz = 1.130
rpm = 2771, afr = 14.11, ECT = 81.3, gear = 4,tps = 9.7, map = 47,gx = -0.020, gy = -0.010, gz = 1.140
rpm = 2755, afr = 13.96, ECT = 81.3, gear = 4,tps = 9.7, map = 46,gx = -0.010, gy = 0.000, gz = 1.160
rpm = 2750, afr = 14.11, ECT = 81.3, gear = 4,tps = 9.7, map = 46,gx = -0.010, gy = 0.030, gz = 1.080
rpm = 2750, afr = 13.96, ECT = 81.3, gear = 4,tps = 9.7, map = 47,gx = 0.020, gy = 0.030, gz = 0.970
rpm = 2746, afr = 14.11, ECT = 81.3, gear = 4,tps = 9.7, map = 47,gx = 0.010, gy = 0.030, gz = 0.890
rpm = 2743, afr = 13.96, ECT = 81.3, gear = 4,tps = 9.7, map = 47,gx = 0.000, gy = 0.010, gz = 0.880
rpm = 2739, afr = 14.11, ECT = 81.3, gear = 4,tps = 9.7, map = 47,gx = 0.010, gy = 0.020, gz = 0.900
rpm = 2748, afr = 14.11, ECT = 81.3, gear = 4,tps = 9.7, map = 47,gx = -0.010, gy = 0.030, gz = 0.980
rpm = 2742, afr = 14.11, ECT = 81.3, gear = 4,tps = 9.7, map = 47,gx = 0.000, gy = 0.050, gz = 1.030
rpm = 2736, afr = 14.11, ECT = 81.3, gear = 4,tps = 9.7, map = 47,gx = 0.000, gy = 0.030, gz = 1.050
